time,open,high,low,close,tick_volume,spread,real_volume
2026-07-28 09:35:00,4049.29,4050.44,4048.06,4050.0,1578,8,0
2026-07-28 09:40:00,4050.0,4052.29,4049.68,4049.75,1669,12,0
2026-07-28 09:45:00,4049.74,4050.24,4047.82,4049.94,1337,7,0
2026-07-28 09:50:00,4049.82,4051.27,4049.07,4051.24,1391,8,0
2026-07-28 09:55:00,4051.24,4051.45,4048.02,4048.4,2026,8,0
2026-07-28 10:00:00,4048.4,4050.3,4047.39,4048.32,2279,8,0
2026-07-28 10:05:00,4048.32,4050.4,4047.48,4050.0,1502,9,0
2026-07-28 10:10:00,4050.0,4051.16,4048.72,4048.82,1685,8,0
2026-07-28 10:15:00,4048.78,4051.86,4048.56,4050.97,1534,9,0
2026-07-28 10:20:00,4050.97,4052.38,4049.37,4050.46,1498,10,0
2026-07-28 10:25:00,4050.46,4052.1,4049.15,4050.11,1575,8,0
2026-07-28 10:30:00,4050.13,4051.01,4048.66,4048.86,1654,8,0
2026-07-28 10:35:00,4048.86,4050.81,4048.42,4050.66,1225,8,0
2026-07-28 10:40:00,4050.65,4050.9,4048.55,4049.31,1194,8,0
2026-07-28 10:45:00,4049.36,4049.63,4046.83,4047.93,1371,8,0
2026-07-28 10:50:00,4047.72,4049.75,4047.39,4048.87,1980,8,0
2026-07-28 10:55:00,4048.87,4049.35,4046.11,4047.24,1438,9,0
2026-07-28 11:00:00,4047.24,4052.66,4046.18,4051.12,2468,9,0
2026-07-28 11:05:00,4051.12,4055.09,4047.88,4048.4,1793,10,0
2026-07-28 11:10:00,4048.4,4048.76,4042.9,4044.35,2622,8,0
2026-07-28 11:15:00,4044.33,4050.23,4044.16,4048.57,2809,10,0
2026-07-28 11:20:00,4048.55,4051.2,4047.47,4050.87,2382,7,0
2026-07-28 11:25:00,4050.87,4050.87,4048.44,4049.61,2036,8,0
2026-07-28 11:30:00,4049.61,4049.68,4044.59,4045.66,2097,8,0
2026-07-28 11:35:00,4045.66,4046.38,4042.4,4042.94,1669,8,0
2026-07-28 11:40:00,4042.94,4044.88,4041.78,4043.09,1718,7,0
2026-07-28 11:45:00,4043.15,4046.1,4042.95,4045.87,1592,8,0
2026-07-28 11:50:00,4045.87,4045.87,4041.6,4042.25,2009,13,0
2026-07-28 11:55:00,4042.23,4045.47,4041.88,4045.42,1159,8,0
2026-07-28 12:00:00,4045.31,4045.91,4042.87,4042.87,1599,9,0
2026-07-28 12:05:00,4042.87,4043.24,4041.17,4042.6,1280,8,0
2026-07-28 12:10:00,4042.6,4043.07,4040.65,4040.92,1220,9,0
2026-07-28 12:15:00,4040.92,4043.74,4040.92,4043.43,1678,14,0
2026-07-28 12:20:00,4043.43,4044.11,4042.41,4042.82,891,16,0
2026-07-28 12:25:00,4042.83,4042.97,4038.97,4040.32,1250,8,0
2026-07-28 12:30:00,4040.3,4040.33,4036.08,4037.78,1823,9,0
2026-07-28 12:35:00,4037.8,4038.23,4029.42,4032.11,1885,8,0
2026-07-28 12:40:00,4032.11,4034.14,4031.77,4033.28,1170,8,0
2026-07-28 12:45:00,4033.26,4034.26,4029.78,4031.12,1660,8,0
2026-07-28 12:50:00,4031.1,4031.93,4028.1,4029.87,1431,10,0
2026-07-28 12:55:00,4029.87,4029.97,4019.32,4023.38,1553,8,0
2026-07-28 13:00:00,4023.15,4025.2,4021.42,4024.4,1581,8,0
2026-07-28 13:05:00,4024.41,4027.02,4021.77,4021.9,1707,8,0
2026-07-28 13:10:00,4021.92,4024.38,4020.53,4024.22,1617,8,0
2026-07-28 13:15:00,4024.08,4025.82,4021.59,4021.81,1638,8,0
2026-07-28 13:20:00,4021.81,4022.89,4017.62,4019.42,1824,8,0
2026-07-28 13:25:00,4019.42,4020.25,4016.89,4017.49,1246,8,0
2026-07-28 13:30:00,4017.46,4023.5,4017.07,4022.73,1407,11,0
2026-07-28 13:35:00,4022.73,4023.16,4019.51,4021.91,1895,13,0
2026-07-28 13:40:00,4021.91,4022.71,4020.53,4022.42,1459,8,0
2026-07-28 13:45:00,4022.42,4026.16,4022.08,4024.01,1881,8,0
2026-07-28 13:50:00,4023.79,4028.47,4023.57,4028.39,1446,8,0
2026-07-28 13:55:00,4028.39,4028.51,4025.88,4026.51,1581,7,0
2026-07-28 14:00:00,4026.34,4028.74,4025.18,4026.56,2333,8,0
2026-07-28 14:05:00,4026.58,4028.62,4025.12,4027.61,2121,8,0
2026-07-28 14:10:00,4027.66,4027.86,4023.16,4023.96,1907,11,0
2026-07-28 14:15:00,4023.96,4032.33,4023.77,4030.56,2430,8,0
2026-07-28 14:20:00,4030.56,4030.69,4028.45,4028.62,2125,8,0
2026-07-28 14:25:00,4028.48,4029.33,4026.52,4027.51,1959,9,0
2026-07-28 14:30:00,4027.57,4028.95,4026.42,4027.23,1767,10,0
2026-07-28 14:35:00,4027.23,4031.45,4027.01,4029.49,1899,8,0
2026-07-28 14:40:00,4029.49,4029.71,4026.49,4027.07,1962,12,0
2026-07-28 14:45:00,4027.05,4027.89,4025.61,4026.57,1906,10,0
2026-07-28 14:50:00,4026.57,4026.89,4023.95,4024.13,1762,9,0
2026-07-28 14:55:00,4024.13,4028.28,4024.13,4028.07,1695,11,0
2026-07-28 15:00:00,4028.07,4028.65,4023.68,4026.32,2235,10,0
2026-07-28 15:05:00,4026.32,4028.8,4025.46,4026.24,2343,8,0
2026-07-28 15:10:00,4026.24,4028.08,4022.92,4027.75,2174,8,0
2026-07-28 15:15:00,4027.75,4030.65,4026.02,4030.56,1621,9,0
2026-07-28 15:20:00,4030.53,4034.22,4029.65,4033.87,1988,12,0
2026-07-28 15:25:00,4033.9,4034.88,4031.24,4034.34,2295,15,0
2026-07-28 15:30:00,4034.35,4034.75,4025.5,4028.62,1305,7,0
2026-07-28 15:35:00,4028.62,4030.25,4026.55,4028.48,1990,8,0
2026-07-28 15:40:00,4028.48,4034.93,4028.2,4033.55,2416,7,0
2026-07-28 15:45:00,4033.55,4038.07,4033.36,4034.38,2131,8,0
2026-07-28 15:50:00,4034.38,4034.7,4031.36,4032.02,2325,8,0
2026-07-28 15:55:00,4032.04,4032.8,4028.33,4029.35,2048,10,0
2026-07-28 16:00:00,4029.37,4034.32,4029.31,4032.92,2862,8,0
2026-07-28 16:05:00,4032.72,4035.59,4030.69,4032.84,2578,9,0
2026-07-28 16:10:00,4032.83,4033.84,4031.92,4032.83,2350,9,0
2026-07-28 16:15:00,4032.85,4033.02,4029.53,4030.68,2576,9,0
2026-07-28 16:20:00,4030.65,4035.9,4030.48,4034.53,2129,7,0
2026-07-28 16:25:00,4034.53,4036.03,4028.43,4028.91,2502,7,0
2026-07-28 16:30:00,4028.87,4032.79,4027.3,4030.98,4010,8,0
2026-07-28 16:35:00,4030.98,4032.63,4021.74,4021.95,3275,7,0
2026-07-28 16:40:00,4021.95,4025.37,4020.26,4025.14,2929,8,0
2026-07-28 16:45:00,4025.1,4026.76,4021.96,4025.06,3747,7,0
2026-07-28 16:50:00,4025.08,4028.95,4024.3,4027.1,3911,7,0
2026-07-28 16:55:00,4027.06,4027.19,4021.49,4021.98,2840,8,0
2026-07-28 17:00:00,4021.96,4027.2,4021.79,4026.19,3202,7,0
2026-07-28 17:05:00,4026.2,4031.22,4025.76,4029.63,3473,7,0
2026-07-28 17:10:00,4029.63,4033.37,4025.01,4025.72,2769,7,0
2026-07-28 17:15:00,4025.82,4026.78,4020.12,4020.15,3481,7,0
2026-07-28 17:20:00,4020.13,4020.77,4011.51,4017.28,3194,7,0
2026-07-28 17:25:00,4017.32,4022.55,4016.48,4022.18,2403,7,0
2026-07-28 17:30:00,4022.21,4025.22,4020.14,4020.27,3388,7,0
2026-07-28 17:35:00,4020.27,4023.54,4019.45,4020.3,3140,7,0
2026-07-28 17:40:00,4020.3,4024.1,4018.67,4022.65,3028,7,0
2026-07-28 17:45:00,4022.67,4028.56,4021.19,4028.16,2767,8,0
2026-07-28 17:50:00,4028.16,4029.55,4025.97,4027.45,2377,8,0
2026-07-28 17:55:00,4027.47,4028.28,4024.32,4024.41,2609,7,0
2026-07-28 18:00:00,4024.42,4029.86,4024.28,4024.81,3175,7,0
2026-07-28 18:05:00,4024.81,4027.95,4022.15,4027.95,3045,7,0
2026-07-28 18:10:00,4028.12,4036.42,4027.68,4033.61,3877,7,0
2026-07-28 18:15:00,4033.64,4036.2,4031.59,4035.44,3601,7,0
2026-07-28 18:20:00,4035.45,4040.92,4035.09,4035.81,3563,7,0
2026-07-28 18:25:00,4035.82,4040.17,4034.99,4035.46,2883,7,0
2026-07-28 18:30:00,4035.43,4036.41,4032.35,4033.42,2828,8,0
2026-07-28 18:35:00,4033.42,4038.39,4032.75,4037.08,2511,7,0
2026-07-28 18:40:00,4037.05,4041.97,4036.71,4041.34,2785,7,0
2026-07-28 18:45:00,4041.28,4044.91,4041.02,4043.26,2035,8,0
2026-07-28 18:50:00,4043.19,4046.99,4041.9,4046.21,2237,7,0
2026-07-28 18:55:00,4046.21,4047.04,4044.8,4045.99,2009,8,0
2026-07-28 19:00:00,4045.99,4046.5,4042.24,4042.65,2190,7,0
2026-07-28 19:05:00,4042.39,4044.84,4042.39,4043.23,1613,10,0
2026-07-28 19:10:00,4043.23,4045.82,4042.19,4044.68,2054,7,0
2026-07-28 19:15:00,4044.61,4045.51,4043.34,4045.26,1788,8,0
2026-07-28 19:20:00,4045.16,4045.8,4043.15,4043.79,1731,8,0
2026-07-28 19:25:00,4043.79,4044.91,4042.03,4042.13,1826,9,0
2026-07-28 19:30:00,4042.11,4043.81,4041.0,4042.82,2122,9,0
2026-07-28 19:35:00,4042.84,4043.7,4041.29,4041.89,1626,8,0
2026-07-28 19:40:00,4041.89,4043.3,4040.23,4040.46,1713,8,0
2026-07-28 19:45:00,4040.46,4041.07,4037.53,4037.73,2171,8,0
2026-07-28 19:50:00,4037.75,4038.38,4037.05,4038.31,1600,8,0
2026-07-28 19:55:00,4038.3,4038.33,4036.54,4037.49,1328,8,0
2026-07-28 20:00:00,4037.67,4039.89,4037.33,4039.85,1785,7,0
2026-07-28 20:05:00,4039.86,4041.08,4038.03,4038.51,2249,7,0
2026-07-28 20:10:00,4038.26,4038.86,4035.43,4036.96,1674,7,0
2026-07-28 20:15:00,4036.96,4037.04,4035.41,4035.44,1687,7,0
2026-07-28 20:20:00,4035.46,4041.5,4035.2,4036.41,2344,8,0
2026-07-28 20:25:00,4036.4,4039.66,4035.92,4037.64,1770,7,0
2026-07-28 20:30:00,4037.72,4037.85,4034.39,4034.94,1790,8,0
2026-07-28 20:35:00,4034.96,4035.1,4031.2,4031.52,1240,8,0
2026-07-28 20:40:00,4031.5,4031.52,4027.59,4028.23,1714,9,0
2026-07-28 20:45:00,4028.23,4029.66,4025.78,4029.42,1907,7,0
2026-07-28 20:50:00,4029.42,4029.42,4025.88,4026.46,1959,9,0
2026-07-28 20:55:00,4026.45,4028.22,4025.88,4027.84,1976,7,0
2026-07-28 21:00:00,4027.86,4029.54,4026.98,4029.47,1719,8,0
2026-07-28 21:05:00,4029.46,4030.4,4028.91,4029.78,1627,8,0
2026-07-28 21:10:00,4029.81,4030.0,4027.66,4028.25,1860,8,0
2026-07-28 21:15:00,4028.24,4030.03,4027.89,4028.47,2031,7,0
2026-07-28 21:20:00,4028.46,4028.92,4026.52,4026.76,2029,8,0
2026-07-28 21:25:00,4026.77,4027.67,4025.79,4027.16,2322,8,0
2026-07-28 21:30:00,4027.18,4027.5,4024.0,4024.33,2198,8,0
2026-07-28 21:35:00,4024.34,4024.7,4022.98,4023.83,1987,8,0
2026-07-28 21:40:00,4023.83,4025.04,4023.2,4024.17,1470,7,0
2026-07-28 21:45:00,4024.16,4026.04,4023.35,4023.99,1337,8,0
2026-07-28 21:50:00,4023.99,4024.56,4022.39,4022.84,1437,7,0
2026-07-28 21:55:00,4022.85,4023.22,4021.66,4022.94,1156,8,0
2026-07-28 22:00:00,4022.92,4024.71,4022.31,4024.36,1207,7,0
2026-07-28 22:05:00,4024.35,4025.72,4023.54,4024.76,1411,8,0
2026-07-28 22:10:00,4024.75,4024.88,4023.64,4024.08,1090,8,0
2026-07-28 22:15:00,4024.08,4025.12,4023.87,4023.95,946,8,0
2026-07-28 22:20:00,4023.97,4024.21,4022.84,4023.01,1201,7,0
2026-07-28 22:25:00,4023.14,4023.65,4021.9,4023.28,1185,7,0
2026-07-28 22:30:00,4023.37,4027.69,4023.07,4027.52,1532,7,0
2026-07-28 22:35:00,4027.49,4027.57,4024.32,4024.7,1490,7,0
2026-07-28 22:40:00,4024.7,4026.16,4024.7,4026.15,1352,7,0
2026-07-28 22:45:00,4026.17,4027.45,4026.15,4026.56,1279,7,0
2026-07-28 22:50:00,4026.54,4027.97,4025.31,4027.43,1254,8,0
2026-07-28 22:55:00,4027.34,4028.0,4026.06,4026.38,1851,8,0
2026-07-29 01:00:00,4022.84,4028.28,4019.96,4025.95,373,112,0
2026-07-29 01:05:00,4026.15,4027.31,4025.85,4026.98,230,22,0
2026-07-29 01:10:00,4026.98,4028.02,4024.33,4024.33,445,16,0
2026-07-29 01:15:00,4024.59,4025.15,4022.2,4022.22,356,24,0
2026-07-29 01:20:00,4022.11,4023.48,4017.08,4017.72,648,18,0
2026-07-29 01:25:00,4017.68,4021.04,4017.28,4020.82,588,15,0
2026-07-29 01:30:00,4020.84,4021.18,4013.71,4017.39,903,8,0
2026-07-29 01:35:00,4017.33,4017.38,4014.12,4014.98,901,16,0
2026-07-29 01:40:00,4015.01,4018.68,4014.94,4018.26,631,12,0
2026-07-29 01:45:00,4018.08,4018.31,4015.06,4016.53,856,29,0
2026-07-29 01:50:00,4016.71,4018.98,4015.99,4017.72,775,17,0
2026-07-29 01:55:00,4017.78,4019.65,4017.46,4018.2,627,29,0
2026-07-29 02:00:00,4018.2,4018.7,4016.3,4017.18,1065,9,0
2026-07-29 02:05:00,4016.96,4019.44,4016.28,4018.03,996,22,0
2026-07-29 02:10:00,4018.03,4023.05,4017.98,4022.01,934,16,0
2026-07-29 02:15:00,4022.01,4022.08,4015.54,4016.36,1214,9,0
2026-07-29 02:20:00,4016.36,4019.59,4016.21,4019.13,1115,12,0
2026-07-29 02:25:00,4019.2,4019.34,4014.96,4018.5,1018,8,0
2026-07-29 02:30:00,4018.5,4019.81,4017.3,4018.25,890,9,0
2026-07-29 02:35:00,4018.25,4020.35,4018.07,4018.74,558,15,0
2026-07-29 02:40:00,4018.74,4023.41,4018.13,4022.84,922,8,0
2026-07-29 02:45:00,4022.86,4023.29,4018.93,4022.33,3105,9,0
2026-07-29 02:50:00,4022.61,4024.4,4020.8,4023.59,2521,8,0
2026-07-29 02:55:00,4023.64,4026.21,4022.78,4024.84,1769,9,0
2026-07-29 03:00:00,4024.86,4026.05,4017.34,4021.85,3188,8,0
2026-07-29 03:05:00,4021.86,4024.32,4017.63,4017.63,2357,8,0
2026-07-29 03:10:00,4017.6,4022.04,4017.6,4020.55,1739,10,0
2026-07-29 03:15:00,4020.55,4026.29,4020.45,4025.24,1726,8,0
2026-07-29 03:20:00,4024.99,4029.87,4023.5,4024.85,2085,8,0
2026-07-29 03:25:00,4024.88,4026.71,4022.27,4022.64,1840,7,0
2026-07-29 03:30:00,4022.63,4025.11,4021.41,4024.39,1692,8,0
2026-07-29 03:35:00,4024.47,4027.7,4023.38,4024.51,1420,12,0
2026-07-29 03:40:00,4024.51,4026.11,4024.12,4025.76,1517,11,0
2026-07-29 03:45:00,4025.79,4025.96,4021.08,4021.15,1590,7,0
2026-07-29 03:50:00,4021.11,4024.02,4021.0,4023.79,1513,8,0
2026-07-29 03:55:00,4023.79,4023.87,4020.34,4021.83,1906,11,0
2026-07-29 04:00:00,4021.83,4021.83,4010.12,4011.94,3614,8,0
2026-07-29 04:05:00,4011.98,4015.81,4010.52,4015.1,2279,8,0
2026-07-29 04:10:00,4015.1,4017.63,4011.64,4012.98,2446,8,0
2026-07-29 04:15:00,4012.97,4016.58,4011.6,4016.41,1709,8,0
2026-07-29 04:20:00,4016.41,4017.58,4013.65,4015.05,1995,8,0
2026-07-29 04:25:00,4015.05,4020.18,4014.23,4018.31,1535,9,0
2026-07-29 04:30:00,4018.31,4024.3,4014.95,4024.18,2389,8,0
2026-07-29 04:35:00,4024.18,4030.53,4022.57,4029.16,2437,8,0
2026-07-29 04:40:00,4029.21,4030.37,4025.62,4027.56,1965,8,0
2026-07-29 04:45:00,4027.56,4028.2,4024.26,4024.6,1814,12,0
2026-07-29 04:50:00,4024.6,4025.78,4021.81,4023.14,1444,9,0
2026-07-29 04:55:00,4023.14,4026.15,4022.85,4025.82,2408,11,0
2026-07-29 05:00:00,4025.81,4029.2,4025.41,4027.44,2385,9,0
2026-07-29 05:05:00,4027.4,4028.11,4022.94,4025.15,2614,15,0
2026-07-29 05:10:00,4025.13,4028.19,4024.86,4028.17,2571,16,0
2026-07-29 05:15:00,4028.17,4030.12,4026.23,4027.27,1352,10,0
2026-07-29 05:20:00,4027.27,4035.41,4026.69,4033.21,1807,8,0
2026-07-29 05:25:00,4033.28,4035.17,4030.86,4032.98,1879,10,0
2026-07-29 05:30:00,4032.98,4036.62,4030.63,4031.47,2348,9,0
2026-07-29 05:35:00,4031.44,4035.27,4031.1,4035.17,988,8,0
2026-07-29 05:40:00,4035.17,4037.85,4034.34,4034.85,1647,12,0
2026-07-29 05:45:00,4034.72,4035.15,4032.31,4032.47,1537,13,0
2026-07-29 05:50:00,4032.47,4033.45,4029.14,4029.83,1323,8,0
2026-07-29 05:55:00,4029.83,4032.27,4029.37,4029.55,1455,11,0
2026-07-29 06:00:00,4029.34,4031.23,4028.02,4028.61,1967,8,0
2026-07-29 06:05:00,4028.87,4032.74,4028.31,4029.39,2079,7,0
2026-07-29 06:10:00,4029.39,4030.7,4027.25,4027.64,1600,11,0
2026-07-29 06:15:00,4027.64,4028.87,4026.09,4028.03,1517,8,0
2026-07-29 06:20:00,4028.03,4028.32,4025.95,4026.33,1363,17,0
2026-07-29 06:25:00,4026.31,4028.11,4025.48,4026.91,956,8,0
2026-07-29 06:30:00,4026.89,4026.98,4024.61,4026.72,1009,7,0
2026-07-29 06:35:00,4026.72,4029.57,4026.2,4027.11,1192,8,0
2026-07-29 06:40:00,4027.11,4027.3,4025.21,4026.05,1477,9,0
2026-07-29 06:45:00,4026.04,4026.89,4025.55,4026.08,1863,16,0
2026-07-29 06:50:00,4026.08,4026.38,4023.97,4024.24,1197,15,0
2026-07-29 06:55:00,4024.24,4024.44,4023.12,4023.57,1281,8,0
2026-07-29 07:00:00,4023.56,4024.86,4021.6,4022.52,1459,7,0
2026-07-29 07:05:00,4022.52,4023.12,4021.32,4022.88,1529,19,0
2026-07-29 07:10:00,4022.88,4023.05,4021.28,4021.79,1655,14,0
2026-07-29 07:15:00,4021.79,4022.24,4020.56,4021.84,1184,13,0
2026-07-29 07:20:00,4021.84,4024.12,4021.47,4023.9,1442,16,0
2026-07-29 07:25:00,4023.9,4025.51,4022.81,4023.42,1368,11,0
2026-07-29 07:30:00,4023.42,4026.94,4023.29,4026.51,1473,17,0
2026-07-29 07:35:00,4026.49,4026.5,4024.64,4024.9,1930,9,0
2026-07-29 07:40:00,4024.9,4027.36,4024.78,4027.09,1941,9,0
2026-07-29 07:45:00,4027.05,4027.32,4023.46,4023.89,2443,8,0
2026-07-29 07:50:00,4023.89,4026.84,4023.8,4026.56,2078,12,0
2026-07-29 07:55:00,4026.52,4027.6,4025.99,4027.2,1744,14,0
2026-07-29 08:00:00,4027.2,4029.42,4026.6,4028.94,1996,14,0
2026-07-29 08:05:00,4028.95,4029.09,4026.96,4027.33,1537,12,0
2026-07-29 08:10:00,4027.33,4031.6,4026.71,4030.35,1504,12,0
2026-07-29 08:15:00,4030.35,4030.35,4027.44,4027.69,1326,8,0
2026-07-29 08:20:00,4027.69,4030.95,4027.02,4030.72,1218,8,0
2026-07-29 08:25:00,4030.76,4031.14,4029.87,4030.44,1680,8,0
2026-07-29 08:30:00,4030.44,4034.43,4029.88,4031.98,3055,7,0
2026-07-29 08:35:00,4031.98,4033.0,4029.81,4031.63,1968,12,0
2026-07-29 08:40:00,4031.63,4039.51,4031.17,4039.06,1991,9,0
2026-07-29 08:45:00,4039.06,4039.97,4033.73,4033.76,2115,10,0
2026-07-29 08:50:00,4033.75,4035.95,4033.29,4033.82,1951,9,0
2026-07-29 08:55:00,4033.86,4034.77,4031.48,4032.97,1725,9,0
2026-07-29 09:00:00,4032.92,4037.52,4032.83,4037.52,1885,13,0
2026-07-29 09:05:00,4037.52,4037.52,4034.57,4034.9,1793,9,0
2026-07-29 09:10:00,4034.95,4038.19,4034.3,4037.35,1369,13,0
2026-07-29 09:15:00,4037.28,4039.99,4037.09,4038.04,1480,8,0
2026-07-29 09:20:00,4038.07,4042.95,4035.7,4040.96,1250,9,0
2026-07-29 09:25:00,4041.01,4041.74,4040.29,4040.89,1402,19,0
2026-07-29 09:30:00,4040.89,4043.77,4040.69,4043.58,1696,15,0
2026-07-29 09:35:00,4043.58,4044.69,4042.01,4043.18,1408,8,0
2026-07-29 09:40:00,4043.18,4043.82,4041.43,4042.72,1397,10,0
2026-07-29 09:45:00,4042.58,4042.9,4039.63,4040.03,1099,12,0
2026-07-29 09:50:00,4040.03,4042.52,4039.75,4041.05,1329,8,0
2026-07-29 09:55:00,4041.05,4042.22,4040.51,4041.1,1261,7,0
2026-07-29 10:00:00,4041.09,4044.2,4040.97,4041.94,1480,10,0
2026-07-29 10:05:00,4041.94,4044.72,4041.69,4044.64,1396,11,0
2026-07-29 10:10:00,4044.56,4046.48,4044.45,4045.3,1155,8,0
2026-07-29 10:15:00,4045.3,4045.94,4044.08,4045.44,1032,14,0
2026-07-29 10:20:00,4045.39,4047.66,4045.27,4046.65,1044,8,0
2026-07-29 10:25:00,4046.68,4047.03,4044.48,4045.94,1095,18,0
2026-07-29 10:30:00,4046.01,4046.69,4044.65,4045.51,1059,9,0
2026-07-29 10:35:00,4045.51,4047.46,4045.51,4045.76,808,8,0
2026-07-29 10:40:00,4045.77,4047.42,4045.63,4045.85,822,19,0
2026-07-29 10:45:00,4045.87,4046.88,4044.16,4044.44,940,10,0
2026-07-29 10:50:00,4044.41,4044.7,4042.68,4043.41,906,13,0
2026-07-29 10:55:00,4043.39,4044.25,4042.64,4043.72,997,19,0
2026-07-29 11:00:00,4043.72,4044.4,4042.59,4043.69,1365,14,0
2026-07-29 11:05:00,4043.69,4043.86,4040.59,4041.0,1287,11,0
2026-07-29 11:10:00,4041.0,4042.41,4039.0,4039.01,1185,7,0
2026-07-29 11:15:00,4039.0,4042.15,4039.0,4040.78,1136,8,0
2026-07-29 11:20:00,4040.78,4040.78,4037.26,4037.64,1150,14,0
2026-07-29 11:25:00,4037.61,4038.06,4035.6,4037.25,1176,13,0
2026-07-29 11:30:00,4037.26,4037.94,4035.66,4036.05,1384,9,0
2026-07-29 11:35:00,4036.02,4038.98,4035.85,4037.94,945,8,0
2026-07-29 11:40:00,4037.94,4039.16,4037.58,4038.18,932,14,0
2026-07-29 11:45:00,4038.18,4039.95,4037.42,4037.59,1042,16,0
2026-07-29 11:50:00,4037.61,4040.09,4037.08,4039.12,1123,9,0
2026-07-29 11:55:00,4039.12,4039.47,4036.95,4037.52,1029,12,0
2026-07-29 12:00:00,4037.5,4038.28,4036.27,4037.29,1050,15,0
2026-07-29 12:05:00,4037.26,4037.92,4035.85,4037.8,1234,10,0
2026-07-29 12:10:00,4037.8,4037.89,4035.55,4036.29,1142,9,0
2026-07-29 12:15:00,4036.29,4037.69,4035.95,4037.01,1044,14,0
2026-07-29 12:20:00,4037.02,4037.04,4033.67,4034.68,1476,8,0
2026-07-29 12:25:00,4034.68,4034.8,4033.35,4033.73,1002,12,0
2026-07-29 12:30:00,4033.69,4034.57,4031.17,4033.9,1293,8,0
2026-07-29 12:35:00,4033.95,4034.86,4032.52,4032.83,857,8,0
2026-07-29 12:40:00,4032.83,4034.93,4032.38,4034.32,1287,10,0
2026-07-29 12:45:00,4034.33,4035.76,4034.04,4035.65,981,15,0
2026-07-29 12:50:00,4035.57,4036.34,4034.85,4035.3,750,12,0
2026-07-29 12:55:00,4035.3,4035.3,4031.89,4032.63,1097,16,0
2026-07-29 13:00:00,4032.58,4033.89,4031.91,4033.13,1203,8,0
2026-07-29 13:05:00,4033.13,4034.1,4031.11,4032.61,1241,8,0
2026-07-29 13:10:00,4032.63,4033.47,4030.81,4031.82,1173,8,0
2026-07-29 13:15:00,4031.79,4032.23,4030.17,4032.16,1148,9,0
2026-07-29 13:20:00,4032.24,4032.76,4031.07,4031.37,721,14,0
2026-07-29 13:25:00,4031.31,4033.27,4030.07,4033.02,816,19,0
2026-07-29 13:30:00,4032.98,4034.32,4032.09,4032.11,757,13,0
2026-07-29 13:35:00,4031.95,4032.53,4028.78,4029.09,898,14,0
2026-07-29 13:40:00,4029.12,4029.49,4026.1,4027.36,919,8,0
2026-07-29 13:45:00,4027.32,4027.92,4026.4,4027.64,859,8,0
2026-07-29 13:50:00,4027.65,4028.61,4025.94,4026.77,903,8,0
2026-07-29 13:55:00,4026.79,4027.63,4026.01,4027.38,887,12,0
2026-07-29 14:00:00,4027.38,4029.38,4026.97,4027.95,951,7,0
2026-07-29 14:05:00,4027.95,4028.24,4024.92,4025.94,1128,8,0
2026-07-29 14:10:00,4025.94,4029.65,4025.9,4029.61,1016,13,0
2026-07-29 14:15:00,4029.79,4032.71,4028.34,4032.6,947,8,0
2026-07-29 14:20:00,4032.58,4033.18,4031.88,4032.38,928,9,0
2026-07-29 14:25:00,4032.38,4033.47,4031.69,4032.74,818,8,0
2026-07-29 14:30:00,4032.76,4032.92,4031.18,4031.75,726,9,0
2026-07-29 14:35:00,4031.73,4032.1,4030.14,4031.78,806,16,0
2026-07-29 14:40:00,4031.78,4032.21,4030.59,4030.94,833,12,0
2026-07-29 14:45:00,4030.92,4036.05,4030.48,4034.51,1400,8,0
2026-07-29 14:50:00,4034.51,4034.71,4031.87,4032.09,1330,7,0
2026-07-29 14:55:00,4032.07,4032.73,4031.09,4032.71,1034,12,0
2026-07-29 15:00:00,4032.73,4033.35,4030.37,4030.48,1394,8,0
2026-07-29 15:05:00,4030.48,4031.27,4028.61,4029.97,1413,9,0
2026-07-29 15:10:00,4029.97,4030.97,4026.04,4027.02,1389,8,0
2026-07-29 15:15:00,4027.08,4027.51,4018.83,4018.86,3271,8,0
2026-07-29 15:20:00,4018.86,4020.23,4014.26,4015.79,2955,8,0
2026-07-29 15:25:00,4015.81,4017.4,4012.56,4013.1,2452,8,0
2026-07-29 15:30:00,4013.03,4018.62,4009.16,4018.41,1851,8,0
2026-07-29 15:35:00,4018.41,4022.49,4016.96,4021.54,2030,8,0
2026-07-29 15:40:00,4021.53,4021.92,4017.26,4020.91,2065,8,0
2026-07-29 15:45:00,4020.89,4023.11,4019.46,4020.13,1896,7,0
2026-07-29 15:50:00,4020.07,4022.22,4018.89,4021.65,1936,7,0
2026-07-29 15:55:00,4021.65,4023.64,4021.08,4022.59,1620,8,0
2026-07-29 16:00:00,4022.59,4026.34,4018.72,4018.75,2829,8,0
2026-07-29 16:05:00,4018.78,4019.27,4015.42,4016.09,2516,8,0
2026-07-29 16:10:00,4016.11,4018.8,4014.91,4015.67,2215,9,0
2026-07-29 16:15:00,4015.64,4018.53,4014.16,4016.97,2302,8,0
2026-07-29 16:20:00,4016.97,4023.14,4015.59,4020.3,2611,8,0
2026-07-29 16:25:00,4020.23,4023.0,4013.66,4014.5,2586,7,0
2026-07-29 16:30:00,4014.49,4017.67,4010.13,4017.07,3418,7,0
2026-07-29 16:35:00,4017.06,4017.87,4014.06,4016.22,2806,9,0
2026-07-29 16:40:00,4016.23,4016.27,4012.75,4013.6,3454,7,0
